X,Y,STATE,NAME,LAT,LON,Start_Time,Full_Time,End_Time,ObjectId
-80.372106,40.991642,PA,Oakland,40.991642,-80.372106,2024/02/18 18:01:00+00,2024/02/18 19:17:10+00,2024/02/18 20:30:20+00,21399
-75.608763,41.950773,PA,Oakland,41.950773,-75.608763,2024/02/18 18:09:10+00,2024/02/18 19:24:00+00,2024/02/18 20:35:10+00,21400
-79.836672,40.519756,PA,Oakmont,40.519756,-79.836672,2024/02/18 18:01:30+00,2024/02/18 19:17:40+00,2024/02/18 20:30:40+00,21401
-80.379465,41.010907,PA,Oakwood,41.010907,-80.379465,2024/02/18 18:01:00+00,2024/02/18 19:17:10+00,2024/02/18 20:30:10+00,21402
-76.815737,40.239818,PA,Oberlin,40.239818,-76.815737,2024/02/18 18:06:00+00,2024/02/18 19:21:40+00,2024/02/18 20:33:40+00,21403
-79.494688,39.864067,PA,Ohiopyle,39.864067,-79.494688,2024/02/18 18:01:20+00,2024/02/18 19:17:40+00,2024/02/18 20:30:50+00,21404
-80.483721,40.684728,PA,Ohioville,40.684728,-80.483721,2024/02/18 18:00:30+00,2024/02/18 19:16:50+00,2024/02/18 20:30:00+00,21405
-79.707838,41.42877,PA,Oil City,41.42877,-79.707838,2024/02/18 18:02:30+00,2024/02/18 19:18:20+00,2024/02/18 20:31:00+00,21406
-78.733143,41.111674,PA,Oklahoma,41.111674,-78.733143,2024/02/18 18:03:40+00,2024/02/18 19:19:30+00,2024/02/18 20:32:00+00,21407
-79.577352,40.581417,PA,Oklahoma,40.581417,-79.577352,2024/02/18 18:01:50+00,2024/02/18 19:18:00+00,2024/02/18 20:31:00+00,21408
-75.7409,41.370426,PA,Old Forge,41.370426,-75.7409,2024/02/18 18:08:30+00,2024/02/18 19:23:40+00,2024/02/18 20:35:00+00,21409
-75.260914,40.657487,PA,Old Orchard,40.657487,-75.260914,2024/02/18 18:08:50+00,2024/02/18 19:24:00+00,2024/02/18 20:35:10+00,21410
-75.787214,40.389816,PA,Oley,40.389816,-75.787214,2024/02/18 18:07:50+00,2024/02/18 19:23:10+00,2024/02/18 20:34:40+00,21411
-79.721252,39.915267,PA,Oliver,39.915267,-79.721252,2024/02/18 18:01:00+00,2024/02/18 19:17:20+00,2024/02/18 20:30:30+00,21412
-78.200336,40.714008,PA,Olivia,40.714008,-78.200336,2024/02/18 18:04:10+00,2024/02/18 19:20:00+00,2024/02/18 20:32:20+00,21413
-75.57576,41.451543,PA,Olyphant,41.451543,-75.57576,2024/02/18 18:08:50+00,2024/02/18 19:23:50+00,2024/02/18 20:35:10+00,21414
-76.1238,40.907162,PA,Oneida,40.907162,-76.1238,2024/02/18 18:07:30+00,2024/02/18 19:22:50+00,2024/02/18 20:34:30+00,21415
-76.413464,41.076951,PA,Orangeville,41.076951,-76.413464,2024/02/18 18:07:20+00,2024/02/18 19:22:40+00,2024/02/18 20:34:20+00,21416
-77.89301,40.242923,PA,Orbisonia,40.242923,-77.89301,2024/02/18 18:04:10+00,2024/02/18 19:20:10+00,2024/02/18 20:32:30+00,21417
-79.5453,40.581594,PA,Orchard Hills,40.581594,-79.5453,2024/02/18 18:01:50+00,2024/02/18 19:18:00+00,2024/02/18 20:31:00+00,21418
-78.403252,40.292312,PA,Ore Hill,40.292312,-78.403252,2024/02/18 18:03:20+00,2024/02/18 19:19:30+00,2024/02/18 20:32:00+00,21419
-75.180401,40.114972,PA,Oreland,40.114972,-75.180401,2024/02/18 18:08:30+00,2024/02/18 19:23:50+00,2024/02/18 20:35:10+00,21420
-78.254599,40.403382,PA,Oreminea,40.403382,-78.254599,2024/02/18 18:03:50+00,2024/02/18 19:19:40+00,2024/02/18 20:32:20+00,21421
-77.608151,40.058791,PA,Orrstown,40.058791,-77.608151,2024/02/18 18:04:30+00,2024/02/18 19:20:20+00,2024/02/18 20:32:50+00,21422
-77.360517,39.84407,PA,Orrtanna,39.84407,-77.360517,2024/02/18 18:04:40+00,2024/02/18 19:20:40+00,2024/02/18 20:33:00+00,21423
-77.753355,41.107341,PA,Orviston,41.107341,-77.753355,2024/02/18 18:05:10+00,2024/02/18 19:20:50+00,2024/02/18 20:33:00+00,21424
-76.103989,40.654167,PA,Orwigsburg,40.654167,-76.103989,2024/02/18 18:07:30+00,2024/02/18 19:22:50+00,2024/02/18 20:34:30+00,21425
-76.531414,40.583869,PA,Orwin,40.583869,-76.531414,2024/02/18 18:06:40+00,2024/02/18 19:22:10+00,2024/02/18 20:34:00+00,21426
-78.269801,40.852485,PA,Osceola Mills,40.852485,-78.269801,2024/02/18 18:04:10+00,2024/02/18 19:20:00+00,2024/02/18 20:32:20+00,21427
-78.020966,41.920879,PA,Oswayo,41.920879,-78.020966,2024/02/18 18:05:30+00,2024/02/18 19:20:50+00,2024/02/18 20:32:50+00,21428
-77.174487,41.152235,PA,Oval,41.152235,-77.174487,2024/02/18 18:06:10+00,2024/02/18 19:21:40+00,2024/02/18 20:33:30+00,21429
-75.979652,39.785561,PA,Oxford,39.785561,-75.979652,2024/02/18 18:07:00+00,2024/02/18 19:22:30+00,2024/02/18 20:34:20+00,21430
-78.850075,40.242074,PA,Paint,40.242074,-78.850075,2024/02/18 18:02:40+00,2024/02/18 19:18:50+00,2024/02/18 20:31:40+00,21431
-76.623645,40.296024,PA,Palmdale,40.296024,-76.623645,2024/02/18 18:06:20+00,2024/02/18 19:21:50+00,2024/02/18 20:33:50+00,21432
-75.267627,40.689083,PA,Palmer Heights,40.689083,-75.267627,2024/02/18 18:08:50+00,2024/02/18 19:24:00+00,2024/02/18 20:35:10+00,21433
-75.617106,40.804094,PA,Palmerton,40.804094,-75.617106,2024/02/18 18:08:20+00,2024/02/18 19:23:30+00,2024/02/18 20:35:00+00,21434
-76.594781,40.310026,PA,Palmyra,40.310026,-76.594781,2024/02/18 18:06:30+00,2024/02/18 19:22:00+00,2024/02/18 20:33:50+00,21435
-76.169934,40.686087,PA,Palo Alto,40.686087,-76.169934,2024/02/18 18:07:20+00,2024/02/18 19:22:40+00,2024/02/18 20:34:20+00,21436
-75.490294,40.042016,PA,Paoli,40.042016,-75.490294,2024/02/18 18:08:00+00,2024/02/18 19:23:20+00,2024/02/18 20:34:50+00,21437
-76.122298,40.00623,PA,Paradise,40.00623,-76.122298,2024/02/18 18:06:50+00,2024/02/18 19:22:20+00,2024/02/18 20:34:10+00,21438
-75.968144,41.000629,PA,Pardeesville,41.000629,-75.968144,2024/02/18 18:08:00+00,2024/02/18 19:23:10+00,2024/02/18 20:34:40+00,21439
-80.506658,40.41036,PA,Paris,40.41036,-80.506658,2024/02/18 18:00:20+00,2024/02/18 19:16:40+00,2024/02/18 20:30:00+00,21440
-76.061582,40.81936,PA,Park Crest,40.81936,-76.061582,2024/02/18 18:07:40+00,2024/02/18 19:23:00+00,2024/02/18 20:34:30+00,21441
-79.68459,41.090639,PA,Parker,41.090639,-79.68459,2024/02/18 18:02:10+00,2024/02/18 19:18:10+00,2024/02/18 20:31:00+00,21442
-75.916161,39.960054,PA,Parkesburg,39.960054,-75.916161,2024/02/18 18:07:10+00,2024/02/18 19:22:40+00,2024/02/18 20:34:20+00,21443
-77.908414,40.799576,PA,Park Forest Village,40.799576,-77.908414,2024/02/18 18:04:40+00,2024/02/18 19:20:30+00,2024/02/18 20:32:40+00,21444
-75.377992,39.867367,PA,Parkside,39.867367,-75.377992,2024/02/18 18:08:00+00,2024/02/18 19:23:20+00,2024/02/18 20:34:50+00,21445
-76.968548,39.785905,PA,Parkville,39.785905,-76.968548,2024/02/18 18:05:20+00,2024/02/18 19:21:10+00,2024/02/18 20:33:20+00,21446
-75.670561,40.822445,PA,Parryville,40.822445,-75.670561,2024/02/18 18:08:20+00,2024/02/18 19:23:30+00,2024/02/18 20:34:50+00,21447
-80.326093,40.738598,PA,Patterson Heights,40.738598,-80.326093,2024/02/18 18:00:50+00,2024/02/18 19:17:10+00,2024/02/18 20:30:10+00,21448
-78.649873,40.632421,PA,Patton,40.632421,-78.649873,2024/02/18 18:03:20+00,2024/02/18 19:19:20+00,2024/02/18 20:32:00+00,21449
-76.834241,40.262348,PA,Paxtang,40.262348,-76.834241,2024/02/18 18:06:00+00,2024/02/18 19:21:40+00,2024/02/18 20:33:40+00,21450
-76.788479,40.316621,PA,Paxtonia,40.316621,-76.788479,2024/02/18 18:06:00+00,2024/02/18 19:21:40+00,2024/02/18 20:33:40+00,21451
-77.076157,40.77463,PA,Paxtonville,40.77463,-77.076157,2024/02/18 18:06:00+00,2024/02/18 19:21:30+00,2024/02/18 20:33:30+00,21452
-75.253857,40.867794,PA,Pen Argyl,40.867794,-75.253857,2024/02/18 18:09:00+00,2024/02/18 19:24:00+00,2024/02/18 20:35:20+00,21453
-78.215678,40.658574,PA,Ironville,40.658574,-78.215678,2024/02/18 18:04:10+00,2024/02/18 19:20:00+00,2024/02/18 20:32:20+00,21454
-75.87322,41.280053,PA,Forty Fort,41.280053,-75.87322,2024/02/18 18:08:20+00,2024/02/18 19:23:20+00,2024/02/18 20:34:50+00,21455
-80.186297,40.643656,PA,Economy,40.643656,-80.186297,2024/02/18 18:01:00+00,2024/02/18 19:17:10+00,2024/02/18 20:30:20+00,21456
-78.006936,41.034184,PA,Moshannon,41.034184,-78.006936,2024/02/18 18:04:40+00,2024/02/18 19:20:20+00,2024/02/18 20:32:40+00,21457
-79.433012,41.244734,PA,Marianne,41.244734,-79.433012,2024/02/18 18:02:40+00,2024/02/18 19:18:40+00,2024/02/18 20:31:20+00,21458
-78.602436,41.983354,PA,Foster Brook,41.983354,-78.602436,2024/02/18 18:04:40+00,2024/02/18 19:20:10+00,2024/02/18 20:32:20+00,21459
-78.550269,40.77383,PA,Irvona,40.77383,-78.550269,2024/02/18 18:03:40+00,2024/02/18 19:19:30+00,2024/02/18 20:32:00+00,21460
-76.143184,40.713801,PA,Cumbola,40.713801,-76.143184,2024/02/18 18:07:30+00,2024/02/18 19:22:50+00,2024/02/18 20:34:20+00,21461
-76.296435,40.420391,PA,Mount Aetna,40.420391,-76.296435,2024/02/18 18:06:50+00,2024/02/18 19:22:20+00,2024/02/18 20:34:10+00,21462
-79.118138,41.468751,PA,Marienville,41.468751,-79.118138,2024/02/18 18:03:30+00,2024/02/18 19:19:10+00,2024/02/18 20:31:40+00,21463
-74.944534,40.086492,PA,Eddington,40.086492,-74.944534,2024/02/18 18:08:50+00,2024/02/18 19:24:00+00,2024/02/18 20:35:20+00,21464
-78.319666,40.619152,PA,Fostoria,40.619152,-78.319666,2024/02/18 18:03:50+00,2024/02/18 19:19:50+00,2024/02/18 20:32:20+00,21465
-75.337107,39.854849,PA,Eddystone,39.854849,-75.337107,2024/02/18 18:08:00+00,2024/02/18 19:23:20+00,2024/02/18 20:34:50+00,21466
-79.887664,39.882069,PA,Edenborn,39.882069,-79.887664,2024/02/18 18:00:40+00,2024/02/18 19:17:10+00,2024/02/18 20:30:20+00,21467
-75.543838,40.585675,PA,Cetronia,40.585675,-75.543838,2024/02/18 18:08:10+00,2024/02/18 19:23:30+00,2024/02/18 20:34:50+00,21468
-76.234997,41.076903,PA,Foundryville,41.076903,-76.234997,2024/02/18 18:07:30+00,2024/02/18 19:22:50+00,2024/02/18 20:34:30+00,21469
-76.551723,40.057043,PA,Marietta,40.057043,-76.551723,2024/02/18 18:06:20+00,2024/02/18 19:21:50+00,2024/02/18 20:33:50+00,21470
-75.959644,40.565512,PA,Edenburg,40.565512,-75.959644,2024/02/18 18:07:40+00,2024/02/18 19:23:00+00,2024/02/18 20:34:30+00,21471
-75.263254,41.177927,PA,Mountainhome,41.177927,-75.263254,2024/02/18 18:09:10+00,2024/02/18 19:24:10+00,2024/02/18 20:35:20+00,21472
-75.39608,40.602814,PA,Fountain Hill,40.602814,-75.39608,2024/02/18 18:08:30+00,2024/02/18 19:23:40+00,2024/02/18 20:35:00+00,21473
-75.608223,39.875949,PA,Chadds Ford,39.875949,-75.608223,2024/02/18 18:07:40+00,2024/02/18 19:23:00+00,2024/02/18 20:34:40+00,21474
-78.337961,40.275932,PA,Curryville,40.275932,-78.337961,2024/02/18 18:03:30+00,2024/02/18 19:19:30+00,2024/02/18 20:32:10+00,21475
-79.699757,40.325063,PA,Irwin,40.325063,-79.699757,2024/02/18 18:01:30+00,2024/02/18 19:17:40+00,2024/02/18 20:30:50+00,21476
-77.701529,39.860593,PA,Marion,39.860593,-77.701529,2024/02/18 18:04:10+00,2024/02/18 19:20:10+00,2024/02/18 20:32:40+00,21477
-79.883964,40.431295,PA,Edgewood,40.431295,-79.883964,2024/02/18 18:01:20+00,2024/02/18 19:17:30+00,2024/02/18 20:30:40+00,21478
-75.90443,41.135302,PA,Mountain Top,41.135302,-75.90443,2024/02/18 18:08:10+00,2024/02/18 19:23:20+00,2024/02/18 20:34:40+00,21479
-76.328513,40.772168,PA,Fountain Springs,40.772168,-76.328513,2024/02/18 18:07:10+00,2024/02/18 19:22:30+00,2024/02/18 20:34:20+00,21480
-79.838594,40.410124,PA,Chalfant,40.410124,-79.838594,2024/02/18 18:01:20+00,2024/02/18 19:17:30+00,2024/02/18 20:30:40+00,21481
-79.849193,40.649746,PA,Curtisville,40.649746,-79.849193,2024/02/18 18:01:30+00,2024/02/18 19:17:40+00,2024/02/18 20:30:40+00,21482
-75.073492,40.207958,PA,Ivyland,40.207958,-75.073492,2024/02/18 18:08:40+00,2024/02/18 19:24:00+00,2024/02/18 20:35:10+00,21483
-79.04721,40.770518,PA,Marion Center,40.770518,-79.04721,2024/02/18 18:02:50+00,2024/02/18 19:18:50+00,2024/02/18 20:31:30+00,21484
-76.578025,40.788252,PA,Edgewood,40.788252,-76.578025,2024/02/18 18:06:50+00,2024/02/18 19:22:10+00,2024/02/18 20:34:00+00,21485
-76.188381,40.673329,PA,Mount Carbon,40.673329,-76.188381,2024/02/18 18:07:20+00,2024/02/18 19:22:40+00,2024/02/18 20:34:20+00,21486
-79.677846,41.141527,PA,Foxburg,41.141527,-79.677846,2024/02/18 18:02:20+00,2024/02/18 19:18:10+00,2024/02/18 20:31:00+00,21487
-75.209591,40.288978,PA,Chalfont,40.288978,-75.209591,2024/02/18 18:08:40+00,2024/02/18 19:23:50+00,2024/02/18 20:35:10+00,21488
-78.518619,40.972882,PA,Curwensville,40.972882,-78.518619,2024/02/18 18:04:00+00,2024/02/18 19:19:40+00,2024/02/18 20:32:10+00,21489
-80.13968,41.273129,PA,Jackson Center,41.273129,-80.13968,2024/02/18 18:01:40+00,2024/02/18 19:17:40+00,2024/02/18 20:30:30+00,21490
-76.464339,40.803651,PA,Marion Heights,40.803651,-76.464339,2024/02/18 18:07:00+00,2024/02/18 19:22:20+00,2024/02/18 20:34:10+00,21491
-80.192335,40.554421,PA,Edgeworth,40.554421,-80.192335,2024/02/18 18:00:50+00,2024/02/18 19:17:10+00,2024/02/18 20:30:20+00,21492
-76.411997,40.795904,PA,Mount Carmel,40.795904,-76.411997,2024/02/18 18:07:10+00,2024/02/18 19:22:30+00,2024/02/18 20:34:10+00,21493
-79.618245,39.847801,PA,Chalkhill,39.847801,-79.618245,2024/02/18 18:01:10+00,2024/02/18 19:17:30+00,2024/02/18 20:30:40+00,21494
-79.888903,40.525996,PA,Fox Chapel,40.525996,-79.888903,2024/02/18 18:01:20+00,2024/02/18 19:17:30+00,2024/02/18 20:30:40+00,21495
-78.903675,40.320076,PA,Daisytown,40.320076,-78.903675,2024/02/18 18:02:40+00,2024/02/18 19:18:50+00,2024/02/18 20:31:30+00,21496
-77.633978,40.992046,PA,Jacksonville,40.992046,-77.633978,2024/02/18 18:05:20+00,2024/02/18 19:20:50+00,2024/02/18 20:33:00+00,21497
-78.168619,40.384007,PA,Marklesburg,40.384007,-78.168619,2024/02/18 18:03:50+00,2024/02/18 19:19:50+00,2024/02/18 20:32:20+00,21498
-79.127898,40.086322,PA,Edie,40.086322,-79.127898,2024/02/18 18:02:10+00,2024/02/18 19:18:20+00,2024/02/18 20:31:20+00,21499
-75.497592,41.425924,PA,Mount Cobb,41.425924,-75.497592,2024/02/18 18:09:00+00,2024/02/18 19:24:00+00,2024/02/18 20:35:10+00,21500
-77.655642,39.931433,PA,Chambersburg,39.931433,-77.655642,2024/02/18 18:04:20+00,2024/02/18 19:20:10+00,2024/02/18 20:32:40+00,21501
-75.96342,40.394796,PA,Fox Chase,40.394796,-75.96342,2024/02/18 18:07:30+00,2024/02/18 19:22:50+00,2024/02/18 20:34:30+00,21502
-78.905062,40.31218,PA,Dale,40.31218,-78.905062,2024/02/18 18:02:40+00,2024/02/18 19:18:50+00,2024/02/18 20:31:30+00,21503
-79.30181,40.56093,PA,Jacksonville,40.56093,-79.30181,2024/02/18 18:02:20+00,2024/02/18 19:18:20+00,2024/02/18 20:31:10+00,21504
-79.451856,39.736099,PA,Markleysburg,39.736099,-79.451856,2024/02/18 18:01:20+00,2024/02/18 19:17:40+00,2024/02/18 20:30:50+00,21505
-75.909888,41.2602,PA,Edwardsville,41.2602,-75.909888,2024/02/18 18:08:10+00,2024/02/18 19:23:20+00,2024/02/18 20:34:50+00,21506
-77.705821,40.980004,PA,Mount Eagle,40.980004,-77.705821,2024/02/18 18:05:10+00,2024/02/18 19:20:50+00,2024/02/18 20:33:00+00,21507
-75.400558,40.759951,PA,Chapman,40.759951,-75.400558,2024/02/18 18:08:40+00,2024/02/18 19:23:50+00,2024/02/18 20:35:10+00,21508
-76.232931,40.783315,PA,Frackville,40.783315,-76.232931,2024/02/18 18:07:20+00,2024/02/18 19:22:40+00,2024/02/18 20:34:20+00,21509
-75.972862,41.33152,PA,Dallas,41.33152,-75.972862,2024/02/18 18:08:10+00,2024/02/18 19:23:20+00,2024/02/18 20:34:40+00,21510
-75.83613,40.33109,PA,Jacksonwald,40.33109,-75.83613,2024/02/18 18:07:40+00,2024/02/18 19:23:00+00,2024/02/18 20:34:40+00,21511
-76.243966,40.678975,PA,Marlin,40.678975,-76.243966,2024/02/18 18:07:20+00,2024/02/18 19:22:40+00,2024/02/18 20:34:20+00,21512
-75.437683,40.941549,PA,Effort,40.941549,-75.437683,2024/02/18 18:08:40+00,2024/02/18 19:23:50+00,2024/02/18 20:35:10+00,21513
-76.712125,39.882462,PA,Jacobus,39.882462,-76.712125,2024/02/18 18:05:50+00,2024/02/18 19:21:30+00,2024/02/18 20:33:40+00,21514
-79.899756,40.137859,PA,Charleroi,40.137859,-79.899756,2024/02/18 18:00:50+00,2024/02/18 19:17:20+00,2024/02/18 20:30:30+00,21515
-80.442777,40.481015,PA,Frankfort Springs,40.481015,-80.442777,2024/02/18 18:00:30+00,2024/02/18 19:16:50+00,2024/02/18 20:30:00+00,21516
-80.014099,40.696952,PA,Mars,40.696952,-80.014099,2024/02/18 18:01:20+00,2024/02/18 19:17:30+00,2024/02/18 20:30:30+00,21517
-76.640937,39.899667,PA,Dallastown,39.899667,-76.640937,2024/02/18 18:06:00+00,2024/02/18 19:21:40+00,2024/02/18 20:33:40+00,21518
-78.275434,40.645655,PA,Charlottsville,40.645655,-78.275434,2024/02/18 18:04:00+00,2024/02/18 19:19:50+00,2024/02/18 20:32:20+00,21519
-75.677118,39.947965,PA,Marshallton,39.947965,-75.677118,2024/02/18 18:07:30+00,2024/02/18 19:23:00+00,2024/02/18 20:34:40+00,21520
-76.471478,40.24556,PA,Mount Gretna,40.24556,-76.471478,2024/02/18 18:06:30+00,2024/02/18 19:22:00+00,2024/02/18 20:34:00+00,21521
-78.847378,41.615684,PA,James City,41.615684,-78.847378,2024/02/18 18:04:00+00,2024/02/18 19:19:30+00,2024/02/18 20:32:00+00,21522
-78.883782,40.342041,PA,Franklin,40.342041,-78.883782,2024/02/18 18:02:40+00,2024/02/18 19:18:50+00,2024/02/18 20:31:40+00,21523
-75.533025,40.685278,PA,Egypt,40.685278,-75.533025,2024/02/18 18:08:20+00,2024/02/18 19:23:30+00,2024/02/18 20:35:00+00,21524
-79.832088,41.38303,PA,Franklin,41.38303,-79.832088,2024/02/18 18:02:20+00,2024/02/18 19:18:10+00,2024/02/18 20:30:50+00,21525
-76.904234,40.648944,PA,Dalmatia,40.648944,-76.904234,2024/02/18 18:06:10+00,2024/02/18 19:21:40+00,2024/02/18 20:33:40+00,21526
-76.465733,40.249674,PA,Mount Gretna Heights,40.249674,-76.465733,2024/02/18 18:06:30+00,2024/02/18 19:22:00+00,2024/02/18 20:34:00+00,21527
-76.536496,40.785128,PA,Marshallton,40.785128,-76.536496,2024/02/18 18:06:50+00,2024/02/18 19:22:20+00,2024/02/18 20:34:00+00,21528
-76.370313,41.297298,PA,Jamison City,41.297298,-76.370313,2024/02/18 18:07:30+00,2024/02/18 19:22:50+00,2024/02/18 20:34:20+00,21529
-75.964362,41.28064,PA,Chase,41.28064,-75.964362,2024/02/18 18:08:10+00,2024/02/18 19:23:20+00,2024/02/18 20:34:40+00,21530
-78.77734,40.375187,PA,Ehrenfeld,40.375187,-78.77734,2024/02/18 18:03:00+00,2024/02/18 19:19:00+00,2024/02/18 20:31:40+00,21531
-78.232055,40.471052,PA,Franklin Forge,40.471052,-78.232055,2024/02/18 18:03:50+00,2024/02/18 19:19:50+00,2024/02/18 20:32:20+00,21532
-75.73827,41.53761,PA,Dalton,41.53761,-75.73827,2024/02/18 18:08:40+00,2024/02/18 19:23:40+00,2024/02/18 20:35:00+00,21533
-77.182874,40.109283,PA,Mount Holly Springs,40.109283,-77.182874,2024/02/18 18:05:10+00,2024/02/18 19:21:00+00,2024/02/18 20:33:10+00,21534
-78.324286,40.310917,PA,Martinsburg,40.310917,-78.324286,2024/02/18 18:03:40+00,2024/02/18 19:19:30+00,2024/02/18 20:32:10+00,21535
-79.613906,40.327756,PA,Jeannette,40.327756,-79.613906,2024/02/18 18:01:30+00,2024/02/18 19:17:50+00,2024/02/18 20:30:50+00,21536
-75.09345,40.063116,PA,Cheltenham Village,40.063116,-75.09345,2024/02/18 18:08:40+00,2024/02/18 19:23:50+00,2024/02/18 20:35:10+00,21537
-80.130298,40.177698,PA,Eighty Four,40.177698,-80.130298,2024/02/18 18:00:40+00,2024/02/18 19:17:00+00,2024/02/18 20:30:10+00,21538
-80.098726,40.59212,PA,Franklin Park,40.59212,-80.098726,2024/02/18 18:01:00+00,2024/02/18 19:17:20+00,2024/02/18 20:30:30+00,21539
-76.61204,40.961676,PA,Danville,40.961676,-76.61204,2024/02/18 18:06:50+00,2024/02/18 19:22:20+00,2024/02/18 20:34:00+00,21540
-78.640278,41.729097,PA,Mount Jewett,41.729097,-78.640278,2024/02/18 18:04:30+00,2024/02/18 19:20:00+00,2024/02/18 20:32:10+00,21541
-78.3365,40.310206,PA,Martinsburg Junction,40.310206,-78.3365,2024/02/18 18:03:40+00,2024/02/18 19:19:30+00,2024/02/18 20:32:10+00,21542
-75.895809,40.990351,PA,Jeddo,40.990351,-75.895809,2024/02/18 18:08:00+00,2024/02/18 19:23:10+00,2024/02/18 20:34:40+00,21543
-78.812492,40.725747,PA,Cherry Tree,40.725747,-78.812492,2024/02/18 18:03:10+00,2024/02/18 19:19:10+00,2024/02/18 20:31:50+00,21544
-78.324216,40.512465,PA,Elberta,40.512465,-78.324216,2024/02/18 18:03:50+00,2024/02/18 19:19:40+00,2024/02/18 20:32:10+00,21545
-77.029592,40.076079,PA,Franklintown,40.076079,-77.029592,2024/02/18 18:05:30+00,2024/02/18 19:21:10+00,2024/02/18 20:33:20+00,21546
-75.261082,39.920953,PA,Darby,39.920953,-75.261082,2024/02/18 18:08:20+00,2024/02/18 19:23:30+00,2024/02/18 20:35:00+00,21547
-76.50572,40.110613,PA,Mount Joy,40.110613,-76.50572,2024/02/18 18:06:20+00,2024/02/18 19:22:00+00,2024/02/18 20:33:50+00,21548
-75.190211,40.78271,PA,Martins Creek,40.78271,-75.190211,2024/02/18 18:09:00+00,2024/02/18 19:24:10+00,2024/02/18 20:35:20+00,21549
-80.057713,39.93045,PA,Jefferson,39.93045,-80.057713,2024/02/18 18:00:30+00,2024/02/18 19:17:00+00,2024/02/18 20:30:10+00,21550
-79.801195,41.159412,PA,Cherry Valley,41.159412,-79.801195,2024/02/18 18:02:10+00,2024/02/18 19:18:00+00,2024/02/18 20:30:50+00,21551
-79.881678,40.081825,PA,Elco,40.081825,-79.881678,2024/02/18 18:01:00+00,2024/02/18 19:17:20+00,2024/02/18 20:30:30+00,21552
-78.35581,40.444473,PA,Frankstown,40.444473,-78.35581,2024/02/18 18:03:40+00,2024/02/18 19:19:40+00,2024/02/18 20:32:10+00,21553
-80.423389,40.810298,PA,Darlington,40.810298,-80.423389,2024/02/18 18:00:50+00,2024/02/18 19:17:00+00,2024/02/18 20:30:10+00,21554
-80.081989,39.73325,PA,Mount Morris,39.73325,-80.081989,2024/02/18 18:00:10+00,2024/02/18 19:16:40+00,2024/02/18 20:30:10+00,21555
-76.932069,40.337629,PA,Marysville,40.337629,-76.932069,2024/02/18 18:05:50+00,2024/02/18 19:21:30+00,2024/02/18 20:33:30+00,21556
-76.843033,39.812348,PA,Jefferson,39.812348,-76.843033,2024/02/18 18:05:30+00,2024/02/18 19:21:20+00,2024/02/18 20:33:30+00,21557
-75.532524,40.756581,PA,Cherryville,40.756581,-75.532524,2024/02/18 18:08:30+00,2024/02/18 19:23:40+00,2024/02/18 20:35:00+00,21558
-79.342075,40.694547,PA,Elderton,40.694547,-79.342075,2024/02/18 18:02:20+00,2024/02/18 19:18:20+00,2024/02/18 20:31:10+00,21559
-75.555541,40.037433,PA,Frazer,40.037433,-75.555541,2024/02/18 18:07:50+00,2024/02/18 19:23:10+00,2024/02/18 20:34:50+00,21560
-75.995109,40.46076,PA,Dauberville,40.46076,-75.995109,2024/02/18 18:07:30+00,2024/02/18 19:22:50+00,2024/02/18 20:34:30+00,21561
-79.985639,40.411274,PA,Mount Oliver,40.411274,-79.985639,2024/02/18 18:01:00+00,2024/02/18 19:17:20+00,2024/02/18 20:30:30+00,21562
-79.908736,39.848744,PA,Masontown,39.848744,-79.908736,2024/02/18 18:00:40+00,2024/02/18 19:17:00+00,2024/02/18 20:30:20+00,21563
-79.942469,40.297236,PA,Jefferson Hills,40.297236,-79.942469,2024/02/18 18:01:00+00,2024/02/18 19:17:20+00,2024/02/18 20:30:30+00,21564
-75.371882,39.845558,PA,Chester,39.845558,-75.371882,2024/02/18 18:08:00+00,2024/02/18 19:23:20+00,2024/02/18 20:34:50+00,21565
-78.439291,40.481187,PA,Eldorado,40.481187,-78.439291,2024/02/18 18:03:40+00,2024/02/18 19:19:30+00,2024/02/18 20:32:10+00,21566
-78.286159,40.310326,PA,Fredericksburg,40.310326,-78.286159,2024/02/18 18:03:40+00,2024/02/18 19:19:40+00,2024/02/18 20:32:10+00,21567
-76.930221,40.368281,PA,Dauphin,40.368281,-76.930221,2024/02/18 18:05:50+00,2024/02/18 19:21:30+00,2024/02/18 20:33:30+00,21568
