STATE,NAME,LAT,LON,Start_Partial,Start_Total,End_Total,End_Partial,Midpoint_Totality,ObjectId,TestTime,Total_Duration
MO,Oxly,36.602532,-90.678992,2024/02/18 17:39:20+00,2024-02-18 18:55:41+00:00,2024-02-18 18:59:51+00:00,2024/02/18 20:15:20+00,2024/02/18 18:57:46+00,1802,12:39:20,04:10
MO,Ozora,37.8627,-90.050476,2024/02/18 17:42:10+00,2024-02-18 18:58:38+00:00,2024-02-18 19:01:48+00:00,2024/02/18 20:17:00+00,2024/02/18 19:00:13+00,1803,12:42:10,03:10
MO,Park Hills,37.816979,-90.499893,2024/02/18 17:41:30+00,2024-02-18 18:58:27+00:00,2024-02-18 19:00:32+00:00,2024/02/18 20:16:20+00,2024/02/18 18:59:30+00,1804,12:41:30,02:05
MO,Parma,36.611053,-89.818126,2024/02/18 17:40:40+00,2024-02-18 18:57:33+00:00,2024-02-18 19:00:45+00:00,2024/02/18 20:16:30+00,2024/02/18 18:59:09+00,1805,12:40:40,03:12
MO,Pascola,36.267263,-89.825805,2024/02/18 17:40:00+00,2024-02-18 18:58:06+00:00,2024-02-18 18:59:07+00:00,2024/02/18 20:16:10+00,2024/02/18 18:58:36+00,1806,12:40:00,01:01
MO,Penermon,36.790958,-89.830082,2024/02/18 17:40:50+00,2024-02-18 18:57:28+00:00,2024-02-18 19:01:12+00:00,2024/02/18 20:16:40+00,2024/02/18 18:59:20+00,1807,12:40:50,03:44
MO,Perkins,37.09425,-89.774723,2024/02/18 17:41:30+00,2024-02-18 18:57:43+00:00,2024-02-18 19:01:48+00:00,2024/02/18 20:17:00+00,2024/02/18 18:59:46+00,1808,12:41:30,04:05
MO,Perryville,37.72633,-89.876493,2024/02/18 17:42:20+00,2024-02-18 18:58:27+00:00,2024-02-18 19:02:11+00:00,2024/02/18 20:17:10+00,2024/02/18 19:00:19+00,1809,12:42:20,03:44
MO,Piedmont,37.150372,-90.695747,2024/02/18 17:40:10+00,2024-02-18 18:56:28+00:00,2024-02-18 19:00:18+00:00,2024/02/18 20:15:40+00,2024/02/18 18:58:23+00,1810,12:40:10,03:50
MO,Pilot Knob,37.6229,-90.644795,2024/02/18 17:41:00+00,2024-02-18 18:57:43+00:00,2024-02-18 19:00:22+00:00,2024/02/18 20:16:10+00,2024/02/18 18:59:02+00,1811,12:41:00,02:39
KY,Carrsville,37.398039,-88.375361,2024/02/18 17:44:00+00,2024-02-18 19:00:54+00:00,2024-02-18 19:03:38+00:00,2024/02/18 20:19:00+00,2024/02/18 19:02:16+00,1812,12:44:00,02:44
KY,Clay,37.47586,-87.820311,2024/02/18 17:45:00+00,2024-02-18 19:02:54+00:00,2024-02-18 19:03:02+00:00,2024/02/18 20:19:50+00,2024/02/18 19:02:58+00,1813,12:45:00,00:08
KY,Columbus,36.759751,-89.101907,2024/02/18 17:42:00+00,2024-02-18 18:59:39+00:00,2024-02-18 19:01:08+00:00,2024/02/18 20:17:40+00,2024/02/18 19:00:24+00,1814,12:42:00,01:29
KY,Corydon,37.739611,-87.706652,2024/02/18 17:45:40+00,2024-02-18 19:02:26+00:00,2024-02-18 19:04:54+00:00,2024/02/18 20:20:10+00,2024/02/18 19:03:40+00,1815,12:45:40,02:28
KY,Cunningham,36.912289,-88.887199,2024/02/18 17:42:30+00,2024-02-18 19:00:03+00:00,2024-02-18 19:01:47+00:00,2024/02/18 20:18:00+00,2024/02/18 19:00:55+00,1816,12:42:30,01:44
KY,Farley,37.039997,-88.572895,2024/02/18 17:43:10+00,2024-02-18 19:01:05+00:00,2024-02-18 19:01:45+00:00,2024/02/18 20:18:30+00,2024/02/18 19:01:25+00,1817,12:43:10,00:40
KY,Henderson,37.838416,-87.580971,2024/02/18 17:46:00+00,2024-02-18 19:02:41+00:00,2024-02-18 19:05:15+00:00,2024/02/18 20:20:20+00,2024/02/18 19:03:58+00,1818,12:46:00,02:34
KY,Hendron,37.033087,-88.645602,2024/02/18 17:43:00+00,2024-02-18 19:00:45+00:00,2024-02-18 19:02:01+00:00,2024/02/18 20:18:20+00,2024/02/18 19:01:23+00,1819,12:43:00,01:16
KY,Kevil,37.084213,-88.882921,2024/02/18 17:42:50+00,2024-02-18 18:59:46+00:00,2024-02-18 19:02:31+00:00,2024/02/18 20:18:10+00,2024/02/18 19:01:08+00,1820,12:42:50,02:45
KY,La Center,37.074919,-88.975058,2024/02/18 17:42:40+00,2024-02-18 18:59:31+00:00,2024-02-18 19:02:27+00:00,2024/02/18 20:18:00+00,2024/02/18 19:00:59+00,1821,12:42:40,02:56
KY,Ledbetter,37.052414,-88.496814,2024/02/18 17:43:20+00,2024-02-18 19:01:30+00:00,2024-02-18 19:02:10+00:00,2024/02/18 20:18:40+00,2024/02/18 19:01:50+00,1822,12:43:20,00:40
KY,Lovelaceville,36.967427,-88.832446,2024/02/18 17:42:40+00,2024-02-18 19:00:07+00:00,2024-02-18 19:02:01+00:00,2024/02/18 20:18:10+00,2024/02/18 19:01:04+00,1823,12:42:40,01:54
KY,Lowes,36.882838,-88.766366,2024/02/18 17:42:40+00,2024-02-18 19:01:00+00:00,2024-02-18 19:01:30+00:00,2024/02/18 20:18:10+00,2024/02/18 19:01:15+00,1824,12:42:40,00:30
KY,Marion,37.331666,-88.081244,2024/02/18 17:44:20+00,2024-02-18 19:02:14+00:00,2024-02-18 19:02:44+00:00,2024/02/18 20:19:20+00,2024/02/18 19:02:29+00,1825,12:44:20,00:30
KY,Massac,37.032071,-88.686155,2024/02/18 17:43:00+00,2024-02-18 19:00:33+00:00,2024-02-18 19:02:12+00:00,2024/02/18 20:18:20+00,2024/02/18 19:01:22+00,1826,12:43:00,01:39
KY,Morganfield,37.688895,-87.881394,2024/02/18 17:45:20+00,2024-02-18 19:01:59+00:00,2024-02-18 19:04:42+00:00,2024/02/18 20:19:50+00,2024/02/18 19:03:20+00,1827,12:45:20,02:43
KY,Paducah,37.070892,-88.644477,2024/02/18 17:43:10+00,2024-02-18 19:00:35+00:00,2024-02-18 19:02:23+00:00,2024/02/18 20:18:30+00,2024/02/18 19:01:29+00,1828,12:43:10,01:48
KY,Poole,37.639557,-87.648004,2024/02/18 17:45:30+00,2024-02-18 19:02:57+00:00,2024-02-18 19:04:15+00:00,2024/02/18 20:20:10+00,2024/02/18 19:03:36+00,1829,12:45:30,01:18
KY,Reidland,37.008198,-88.526997,2024/02/18 17:43:20+00,2024-02-18 19:01:40+00:00,2024-02-18 19:01:50+00:00,2024/02/18 20:18:30+00,2024/02/18 19:01:45+00,1830,12:43:20,00:10
KY,Robards,37.67858,-87.534629,2024/02/18 17:45:50+00,2024-02-18 19:03:19+00:00,2024-02-18 19:04:09+00:00,2024/02/18 20:20:20+00,2024/02/18 19:03:44+00,1831,12:45:50,00:50
KY,Salem,37.264664,-88.241185,2024/02/18 17:44:00+00,2024-02-18 19:01:44+00:00,2024-02-18 19:02:43+00:00,2024/02/18 20:19:10+00,2024/02/18 19:02:14+00,1832,12:44:00,00:59
KY,Smithland,37.138794,-88.404811,2024/02/18 17:43:40+00,2024-02-18 19:01:29+00:00,2024-02-18 19:02:04+00:00,2024/02/18 20:18:50+00,2024/02/18 19:01:46+00,1833,12:43:40,00:35
KY,Spottsville,37.85517,-87.419338,2024/02/18 17:46:10+00,2024-02-18 19:03:08+00:00,2024-02-18 19:05:17+00:00,2024/02/18 20:20:30+00,2024/02/18 19:04:12+00,1834,12:46:10,02:09
KY,Stanley,37.818811,-87.240587,2024/02/18 17:46:20+00,2024-02-18 19:04:09+00:00,2024-02-18 19:04:17+00:00,2024/02/18 20:20:50+00,2024/02/18 19:04:13+00,1835,12:46:20,00:08
KY,Sturgis,37.546222,-87.987441,2024/02/18 17:44:50+00,2024-02-18 19:01:52+00:00,2024-02-18 19:04:11+00:00,2024/02/18 20:19:40+00,2024/02/18 19:03:02+00,1836,12:44:50,02:19
KY,Tolu,37.433669,-88.244822,2024/02/18 17:44:20+00,2024-02-18 19:01:14+00:00,2024-02-18 19:03:48+00:00,2024/02/18 20:19:10+00,2024/02/18 19:02:31+00,1837,12:44:20,02:34
KY,Uniontown,37.773409,-87.932225,2024/02/18 17:45:20+00,2024-02-18 19:01:49+00:00,2024-02-18 19:04:56+00:00,2024/02/18 20:19:50+00,2024/02/18 19:03:22+00,1838,12:45:20,03:07
KY,Waverly,37.709733,-87.815111,2024/02/18 17:45:20+00,2024-02-18 19:02:09+00:00,2024-02-18 19:04:47+00:00,2024/02/18 20:20:00+00,2024/02/18 19:03:28+00,1839,12:45:20,02:38
KY,Wheatcroft,37.489269,-87.861185,2024/02/18 17:45:00+00,2024-02-18 19:02:36+00:00,2024-02-18 19:03:30+00:00,2024/02/18 20:19:50+00,2024/02/18 19:03:03+00,1840,12:45:00,00:54
KY,Wickliffe,36.966236,-89.0819,2024/02/18 17:42:20+00,2024-02-18 18:59:19+00:00,2024-02-18 19:02:05+00:00,2024/02/18 20:17:50+00,2024/02/18 19:00:42+00,1841,12:42:20,02:46
ME,Ashland,46.616868,-68.392826,2024/02/18 18:22:00+00,2024-02-18 19:31:48+00:00,2024-02-18 19:34:35+00:00,2024/02/18 20:40:30+00,2024/02/18 19:33:12+00,1842,01:22:00,02:47
ME,Bingham,45.05808,-69.873054,2024/02/18 18:19:20+00,2024-02-18 19:30:40+00:00,2024-02-18 19:32:29+00:00,2024/02/18 20:39:50+00,2024/02/18 19:31:34+00,1843,01:19:20,01:49
ME,Blaine,46.498998,-67.868766,2024/02/18 18:22:40+00,2024-02-18 19:32:06+00:00,2024-02-18 19:35:18+00:00,2024/02/18 20:40:50+00,2024/02/18 19:33:42+00,1844,01:22:40,03:12
ME,Brownville Junction,45.348651,-69.056093,2024/02/18 18:20:30+00,2024-02-18 19:31:21+00:00,2024-02-18 19:33:35+00:00,2024/02/18 20:40:20+00,2024/02/18 19:32:28+00,1845,01:20:30,02:14
ME,Caribou,46.836549,-67.936056,2024/02/18 18:22:40+00,2024-02-18 19:32:27+00:00,2024-02-18 19:34:50+00:00,2024/02/18 20:40:40+00,2024/02/18 19:33:38+00,1846,01:22:40,02:23
ME,Danforth,45.659603,-67.868308,2024/02/18 18:22:20+00,2024-02-18 19:32:34+00:00,2024-02-18 19:34:51+00:00,2024/02/18 20:41:10+00,2024/02/18 19:33:42+00,1847,01:22:20,02:17
ME,Dover-Foxcroft,45.205071,-69.223215,2024/02/18 18:20:20+00,2024-02-18 19:31:29+00:00,2024-02-18 19:33:06+00:00,2024/02/18 20:40:20+00,2024/02/18 19:32:18+00,1848,01:20:20,01:37
ME,East Millinocket,45.627097,-68.573771,2024/02/18 18:21:20+00,2024-02-18 19:31:37+00:00,2024-02-18 19:34:25+00:00,2024/02/18 20:40:40+00,2024/02/18 19:33:01+00,1849,01:21:20,02:48
ME,Fort Fairfield,46.767065,-67.83194,2024/02/18 18:22:50+00,2024-02-18 19:32:23+00:00,2024-02-18 19:35:06+00:00,2024/02/18 20:40:50+00,2024/02/18 19:33:44+00,1850,01:22:50,02:43
ME,Greenville,45.466113,-69.577856,2024/02/18 18:20:00+00,2024-02-18 19:30:25+00:00,2024-02-18 19:33:28+00:00,2024/02/18 20:40:00+00,2024/02/18 19:31:56+00,1851,01:20:00,03:03
ME,Guilford,45.178621,-69.395037,2024/02/18 18:20:00+00,2024-02-18 19:31:13+00:00,2024-02-18 19:32:59+00:00,2024/02/18 20:40:10+00,2024/02/18 19:32:06+00,1852,01:20:00,01:46
ME,Houlton,46.121447,-67.83221,2024/02/18 18:22:30+00,2024-02-18 19:32:05+00:00,2024-02-18 19:35:25+00:00,2024/02/18 20:41:00+00,2024/02/18 19:33:45+00,1853,01:22:30,03:20
ME,Howland,45.269601,-68.658098,2024/02/18 18:21:00+00,2024-02-18 19:32:29+00:00,2024-02-18 19:32:47+00:00,2024/02/18 20:40:40+00,2024/02/18 19:32:38+00,1854,01:21:00,00:18
ME,Island Falls,46.008708,-68.263937,2024/02/18 18:21:50+00,2024-02-18 19:31:38+00:00,2024-02-18 19:34:59+00:00,2024/02/18 20:40:50+00,2024/02/18 19:33:18+00,1855,01:21:50,03:21
ME,Kingfield,44.954503,-70.164518,2024/02/18 18:19:00+00,2024-02-18 19:30:26+00:00,2024-02-18 19:32:04+00:00,2024/02/18 20:39:40+00,2024/02/18 19:31:15+00,1856,01:19:00,01:38
ME,Limestone,46.911205,-67.830828,2024/02/18 18:22:50+00,2024-02-18 19:32:40+00:00,2024-02-18 19:34:50+00:00,2024/02/18 20:40:40+00,2024/02/18 19:33:45+00,1857,01:22:50,02:10
ME,Lincoln,45.362677,-68.50173,2024/02/18 18:21:20+00,2024-02-18 19:32:23+00:00,2024-02-18 19:33:45+00:00,2024/02/18 20:40:50+00,2024/02/18 19:33:04+00,1858,01:21:20,01:22
ME,Mapleton,46.68076,-68.151187,2024/02/18 18:22:20+00,2024-02-18 19:32:03+00:00,2024-02-18 19:34:48+00:00,2024/02/18 20:40:40+00,2024/02/18 19:33:26+00,1859,01:22:20,02:45
ME,Mars Hill,46.51919,-67.869714,2024/02/18 18:22:40+00,2024-02-18 19:32:07+00:00,2024-02-18 19:35:17+00:00,2024/02/18 20:40:50+00,2024/02/18 19:33:42+00,1860,01:22:40,03:10
ME,Mattawamkeag,45.517717,-68.351659,2024/02/18 18:21:30+00,2024-02-18 19:32:07+00:00,2024-02-18 19:34:17+00:00,2024/02/18 20:40:50+00,2024/02/18 19:33:12+00,1861,01:21:30,02:10
ME,Millinocket,45.659216,-68.698148,2024/02/18 18:21:10+00,2024-02-18 19:31:24+00:00,2024-02-18 19:34:21+00:00,2024/02/18 20:40:30+00,2024/02/18 19:32:52+00,1862,01:21:10,02:57
ME,Milo,45.248324,-68.950555,2024/02/18 18:20:40+00,2024-02-18 19:31:54+00:00,2024-02-18 19:33:16+00:00,2024/02/18 20:40:30+00,2024/02/18 19:32:35+00,1863,01:20:40,01:22
ME,Oakfield,46.101981,-68.151648,2024/02/18 18:22:10+00,2024-02-18 19:31:44+00:00,2024-02-18 19:35:08+00:00,2024/02/18 20:40:50+00,2024/02/18 19:33:26+00,1864,01:22:10,03:24
ME,Patten,46.004343,-68.442762,2024/02/18 18:21:40+00,2024-02-18 19:31:26+00:00,2024-02-18 19:34:50+00:00,2024/02/18 20:40:40+00,2024/02/18 19:33:08+00,1865,01:21:40,03:24
ME,Presque Isle,46.688952,-67.991914,2024/02/18 18:22:30+00,2024-02-18 19:32:11+00:00,2024-02-18 19:35:00+00:00,2024/02/18 20:40:40+00,2024/02/18 19:33:36+00,1866,01:22:30,02:49
ME,Rangeley,44.965902,-70.652146,2024/02/18 18:18:20+00,2024-02-18 19:29:29+00:00,2024-02-18 19:31:58+00:00,2024/02/18 20:39:20+00,2024/02/18 19:30:44+00,1867,01:18:20,02:29
ME,Vanceboro,45.567243,-67.429217,2024/02/18 18:22:50+00,2024-02-18 19:34:00+00:00,2024-02-18 19:34:30+00:00,2024/02/18 20:41:30+00,2024/02/18 19:34:15+00,1868,01:22:50,00:30
ME,Washburn,46.788399,-68.139604,2024/02/18 18:22:20+00,2024-02-18 19:32:15+00:00,2024-02-18 19:34:39+00:00,2024/02/18 20:40:40+00,2024/02/18 19:33:27+00,1869,01:22:20,02:24
MI,Lambertville,41.745082,-83.621825,2024/02/18 17:57:10+00,2024-02-18 19:12:50+00:00,2024-02-18 19:13:50+00:00,2024/02/18 20:26:50+00,2024/02/18 19:13:20+00,1870,12:57:10,01:00
MI,Luna Pier,41.803262,-83.442475,2024/02/18 17:57:30+00,2024-02-18 19:13:10+00:00,2024-02-18 19:13:28+00:00,2024/02/18 20:27:00+00,2024/02/18 19:13:19+00,1871,12:57:30,00:18
MI,Temperance,41.767537,-83.571672,2024/02/18 17:57:10+00,2024-02-18 19:13:00+00:00,2024-02-18 19:13:40+00:00,2024/02/18 20:26:50+00,2024/02/18 19:13:20+00,1872,12:57:10,00:40
MO,Advance,37.103749,-89.911722,2024/02/18 17:41:20+00,2024-02-18 18:57:30+00:00,2024-02-18 19:01:38+00:00,2024/02/18 20:16:50+00,2024/02/18 18:59:34+00,1873,12:41:20,04:08
MO,Allenville,37.221831,-89.755466,2024/02/18 17:41:40+00,2024-02-18 18:57:52+00:00,2024-02-18 19:02:01+00:00,2024/02/18 20:17:00+00,2024/02/18 18:59:56+00,1874,12:41:40,04:09
MO,Altenburg,37.630441,-89.585897,2024/02/18 17:42:30+00,2024-02-18 18:58:37+00:00,2024-02-18 19:02:43+00:00,2024/02/18 20:17:30+00,2024/02/18 19:00:40+00,1875,12:42:30,04:06
MO,Alton,36.690843,-91.391716,2024/02/18 17:38:20+00,2024-02-18 18:54:49+00:00,2024-02-18 18:58:41+00:00,2024/02/18 20:14:20+00,2024/02/18 18:56:45+00,1876,12:38:20,03:52
MO,Annapolis,37.361062,-90.695774,2024/02/18 17:40:30+00,2024-02-18 18:56:56+00:00,2024-02-18 19:00:21+00:00,2024/02/18 20:15:50+00,2024/02/18 18:58:38+00,1877,12:40:30,03:25
MO,Anniston,36.824339,-89.326655,2024/02/18 17:41:40+00,2024-02-18 18:58:44+00:00,2024-02-18 19:01:34+00:00,2024/02/18 20:17:20+00,2024/02/18 19:00:09+00,1878,12:41:40,02:50
MO,Arbyrd,36.053454,-90.239916,2024/02/18 17:39:10+00,2024-02-18 18:56:51+00:00,2024-02-18 18:58:41+00:00,2024/02/18 20:15:30+00,2024/02/18 18:57:46+00,1879,12:39:10,01:50
MO,Arcadia,37.585879,-90.629496,2024/02/18 17:41:00+00,2024-02-18 18:57:35+00:00,2024-02-18 19:00:28+00:00,2024/02/18 20:16:10+00,2024/02/18 18:59:02+00,1880,12:41:00,02:53
MO,Baker,36.773542,-89.761394,2024/02/18 17:41:00+00,2024-02-18 18:57:38+00:00,2024-02-18 19:01:14+00:00,2024/02/18 20:16:40+00,2024/02/18 18:59:26+00,1881,12:41:00,03:36
MO,Bakersfield,36.526673,-92.14805,2024/02/18 17:37:00+00,2024-02-18 18:53:50+00:00,2024-02-18 18:56:56+00:00,2024/02/18 20:13:10+00,2024/02/18 18:55:23+00,1882,12:37:00,03:06
MO,Bell City,37.024008,-89.819341,2024/02/18 17:41:20+00,2024-02-18 18:57:34+00:00,2024-02-18 19:01:37+00:00,2024/02/18 20:16:50+00,2024/02/18 18:59:36+00,1883,12:41:20,04:03
MO,Benton,37.09934,-89.560521,2024/02/18 17:41:50+00,2024-02-18 18:58:07+00:00,2024-02-18 19:02:04+00:00,2024/02/18 20:17:20+00,2024/02/18 19:00:06+00,1884,12:41:50,03:57
MO,Bernie,36.671719,-89.97069,2024/02/18 17:40:30+00,2024-02-18 18:57:09+00:00,2024-02-18 19:00:49+00:00,2024/02/18 20:16:20+00,2024/02/18 18:58:59+00,1885,12:40:30,03:40
MO,Bertrand,36.907726,-89.452649,2024/02/18 17:41:40+00,2024-02-18 18:58:23+00:00,2024-02-18 19:01:47+00:00,2024/02/18 20:17:10+00,2024/02/18 19:00:05+00,1886,12:41:40,03:24
MO,Biehle,37.606549,-89.837694,2024/02/18 17:42:10+00,2024-02-18 18:58:17+00:00,2024-02-18 19:02:13+00:00,2024/02/18 20:17:10+00,2024/02/18 19:00:15+00,1887,12:42:10,03:56
MO,Birch Tree,36.996681,-91.49167,2024/02/18 17:38:40+00,2024-02-18 18:55:30+00:00,2024-02-18 18:58:29+00:00,2024/02/18 20:14:30+00,2024/02/18 18:57:00+00,1888,12:38:40,02:59
MO,Bismarck,37.767328,-90.622519,2024/02/18 17:41:10+00,2024-02-18 18:58:18+00:00,2024-02-18 19:00:08+00:00,2024/02/18 20:16:10+00,2024/02/18 18:59:13+00,1889,12:41:10,01:50
MO,Blodgett,37.003989,-89.528072,2024/02/18 17:41:40+00,2024-02-18 18:58:10+00:00,2024-02-18 19:01:56+00:00,2024/02/18 20:17:10+00,2024/02/18 19:00:03+00,1890,12:41:40,03:46
MO,Bloomfield,36.887635,-89.929793,2024/02/18 17:40:50+00,2024-02-18 18:57:17+00:00,2024-02-18 19:01:16+00:00,2024/02/18 20:16:30+00,2024/02/18 18:59:16+00,1891,12:40:50,03:59
MO,Bloomsdale,38.014442,-90.220352,2024/02/18 17:42:10+00,2024-02-18 18:59:10+00:00,2024-02-18 19:01:04+00:00,2024/02/18 20:16:50+00,2024/02/18 19:00:07+00,1892,12:42:10,01:54
MO,Bonne Terre,37.921102,-90.54268,2024/02/18 17:41:30+00,2024-02-18 18:59:19+00:00,2024-02-18 18:59:22+00:00,2024/02/18 20:16:20+00,2024/02/18 18:59:20+00,1893,12:41:30,00:03
MO,Bragg City,36.268134,-89.911302,2024/02/18 17:40:00+00,2024-02-18 18:57:39+00:00,2024-02-18 18:59:28+00:00,2024/02/18 20:16:10+00,2024/02/18 18:58:34+00,1894,12:40:00,01:49
MO,Brandsville,36.65074,-91.696457,2024/02/18 17:37:50+00,2024-02-18 18:54:26+00:00,2024-02-18 18:58:01+00:00,2024/02/18 20:14:00+00,2024/02/18 18:56:14+00,1895,12:37:50,03:35
MO,Brewer,37.783578,-89.917995,2024/02/18 17:42:20+00,2024-02-18 18:58:31+00:00,2024-02-18 19:02:06+00:00,2024/02/18 20:17:10+00,2024/02/18 19:00:18+00,1896,12:42:20,03:35
MO,Broseley,36.675396,-90.24412,2024/02/18 17:40:00+00,2024-02-18 18:56:32+00:00,2024-02-18 19:00:32+00:00,2024/02/18 20:16:00+00,2024/02/18 18:58:32+00,1897,12:40:00,04:00
MO,Bunker,37.457594,-91.211643,2024/02/18 17:39:50+00,2024-02-18 18:57:26+00:00,2024-02-18 18:58:09+00:00,2024/02/18 20:15:10+00,2024/02/18 18:57:48+00,1898,12:39:50,00:43
MO,Burfordville,37.367711,-89.809776,2024/02/18 17:41:50+00,2024-02-18 18:57:57+00:00,2024-02-18 19:02:08+00:00,2024/02/18 20:17:10+00,2024/02/18 19:00:02+00,1899,12:41:50,04:11
MO,Caledonia,37.764771,-90.772354,2024/02/18 17:41:00+00,2024-02-18 18:58:39+00:00,2024-02-18 18:58:57+00:00,2024/02/18 20:16:00+00,2024/02/18 18:58:48+00,1900,12:41:00,00:18
OH,Bloomingville,41.357618,-82.730884,2024/02/18 17:58:00+00,2024-02-18 19:12:13+00:00,2024-02-18 19:16:02+00:00,2024/02/18 20:27:50+00,2024/02/18 19:14:08+00,1901,12:58:00,03:49
OH,Bloomville,41.051373,-83.013668,2024/02/18 17:57:10+00,2024-02-18 19:11:34+00:00,2024-02-18 19:15:31+00:00,2024/02/18 20:27:20+00,2024/02/18 19:13:32+00,1902,12:57:10,03:57
OH,Blue Jay,39.238473,-84.743972,2024/02/18 17:52:10+00,2024-02-18 19:09:00+00:00,2024-02-18 19:09:55+00:00,2024/02/18 20:24:40+00,2024/02/18 19:09:28+00,1903,12:52:10,00:55
OH,Bluffton,40.892048,-83.887793,2024/02/18 17:55:40+00,2024-02-18 19:10:17+00:00,2024-02-18 19:14:03+00:00,2024/02/18 20:26:20+00,2024/02/18 19:12:10+00,1904,12:55:40,03:46
OH,Bolindale,41.208846,-80.778433,2024/02/18 18:00:40+00,2024-02-18 19:15:53+00:00,2024-02-18 19:17:35+00:00,2024/02/18 20:29:50+00,2024/02/18 19:16:44+00,1905,01:00:40,01:42
OH,Bolton,40.939202,-81.129142,2024/02/18 17:59:50+00,2024-02-18 19:16:00+00:00,2024-02-18 19:16:20+00:00,2024/02/18 20:29:20+00,2024/02/18 19:16:10+00,1906,12:59:50,00:20
OH,Boston Heights,41.252583,-81.507668,2024/02/18 17:59:40+00,2024-02-18 19:14:06+00:00,2024-02-18 19:17:27+00:00,2024/02/18 20:29:10+00,2024/02/18 19:15:46+00,1907,12:59:40,03:21
OH,Botkins,40.452357,-84.179203,2024/02/18 17:54:40+00,2024-02-18 19:09:27+00:00,2024-02-18 19:13:26+00:00,2024/02/18 20:25:50+00,2024/02/18 19:11:26+00,1908,12:54:40,03:59
OH,Bowling Green,41.377677,-83.649584,2024/02/18 17:56:40+00,2024-02-18 19:11:23+00:00,2024-02-18 19:14:23+00:00,2024/02/18 20:26:40+00,2024/02/18 19:12:53+00,1909,12:56:40,03:00
OH,Bradford,40.130055,-84.426892,2024/02/18 17:53:50+00,2024-02-18 19:08:50+00:00,2024-02-18 19:12:44+00:00,2024/02/18 20:25:20+00,2024/02/18 19:10:47+00,1910,12:53:50,03:54
OH,Bradner,41.323884,-83.436366,2024/02/18 17:56:50+00,2024-02-18 19:11:26+00:00,2024-02-18 19:14:49+00:00,2024/02/18 20:27:00+00,2024/02/18 19:13:08+00,1911,12:56:50,03:23
OH,Brady Lake,41.164796,-81.319067,2024/02/18 17:59:50+00,2024-02-18 19:14:34+00:00,2024-02-18 19:17:22+00:00,2024/02/18 20:29:20+00,2024/02/18 19:15:58+00,1912,12:59:50,02:48
OH,Brandt,39.902684,-84.090744,2024/02/18 17:54:10+00,2024-02-18 19:09:35+00:00,2024-02-18 19:12:40+00:00,2024/02/18 20:25:40+00,2024/02/18 19:11:08+00,1913,12:54:10,03:05
OH,Bratenahl,41.555037,-81.604957,2024/02/18 17:59:50+00,2024-02-18 19:13:54+00:00,2024-02-18 19:17:45+00:00,2024/02/18 20:29:00+00,2024/02/18 19:15:50+00,1914,12:59:50,03:51
OH,Brecksville,41.307187,-81.619908,2024/02/18 17:59:30+00,2024-02-18 19:13:51+00:00,2024-02-18 19:17:25+00:00,2024/02/18 20:29:00+00,2024/02/18 19:15:38+00,1915,12:59:30,03:34
OH,Brewster,40.711517,-81.607777,2024/02/18 17:58:50+00,2024-02-18 19:15:10+00:00,2024-02-18 19:15:30+00:00,2024/02/18 20:28:50+00,2024/02/18 19:15:20+00,1916,12:58:50,00:20
OH,Brimfield,41.095496,-81.351145,2024/02/18 17:59:40+00,2024-02-18 19:14:34+00:00,2024-02-18 19:17:09+00:00,2024/02/18 20:29:10+00,2024/02/18 19:15:52+00,1917,12:59:40,02:35
OH,Broadview Heights,41.318156,-81.679262,2024/02/18 17:59:30+00,2024-02-18 19:13:44+00:00,2024-02-18 19:17:23+00:00,2024/02/18 20:29:00+00,2024/02/18 19:15:34+00,1918,12:59:30,03:39
OH,Brookfield Center,41.238395,-80.554736,2024/02/18 18:01:00+00,2024-02-18 19:16:34+00:00,2024-02-18 19:17:13+00:00,2024/02/18 20:30:10+00,2024/02/18 19:16:54+00,1919,01:01:00,00:39
OH,Brooklyn,41.43474,-81.74918,2024/02/18 17:59:30+00,2024-02-18 19:13:37+00:00,2024-02-18 19:17:26+00:00,2024/02/18 20:28:50+00,2024/02/18 19:15:32+00,1920,12:59:30,03:49
OH,Brooklyn Heights,41.419889,-81.665312,2024/02/18 17:59:30+00,2024-02-18 19:13:45+00:00,2024-02-18 19:17:31+00:00,2024/02/18 20:29:00+00,2024/02/18 19:15:38+00,1921,12:59:30,03:46
OH,Brook Park,41.404309,-81.820342,2024/02/18 17:59:20+00,2024-02-18 19:13:30+00:00,2024-02-18 19:17:19+00:00,2024/02/18 20:28:50+00,2024/02/18 19:15:24+00,1922,12:59:20,03:49
OH,Brookville,39.839533,-84.417347,2024/02/18 17:53:30+00,2024-02-18 19:08:54+00:00,2024-02-18 19:12:18+00:00,2024/02/18 20:25:20+00,2024/02/18 19:10:36+00,1923,12:53:30,03:24
OH,Broughton,41.08801,-84.534984,2024/02/18 17:55:00+00,2024-02-18 19:10:12+00:00,2024-02-18 19:12:39+00:00,2024/02/18 20:25:40+00,2024/02/18 19:11:26+00,1924,12:55:00,02:27
OH,Brunersburg,41.30748,-84.391932,2024/02/18 17:55:20+00,2024-02-18 19:11:08+00:00,2024-02-18 19:12:11+00:00,2024/02/18 20:25:50+00,2024/02/18 19:11:40+00,1925,12:55:20,01:03
