X,Y,STATE,NAME,LAT,LON,Start_Partial,Start_Total,End_Total,End_Partial,Midpoint_Totality,ObjectId,TestTime
-82.747712,40.783388,OH,Crestline,40.783388,-82.747712,2024/02/18 17:57:20+00,2024/02/18 19:11:54+00,2024/02/18 19:15:30+00,2024/02/18 20:27:40+00,2024/02/18 19:13:42+00,1985,12:57:20
-81.899863,40.976736,OH,Creston,40.976736,-81.899863,2024/02/18 17:58:40+00,2024/02/18 19:13:30+00,2024/02/18 19:16:36+00,2024/02/18 20:28:40+00,2024/02/18 19:15:03+00,1986,12:58:40
-84.140286,40.650539,OH,Cridersville,40.650539,-84.140286,2024/02/18 17:55:00+00,2024/02/18 19:09:41+00,2024/02/18 19:13:35+00,2024/02/18 20:26:00+00,2024/02/18 19:11:38+00,1987,12:55:00
-84.02305,39.888311,OH,Crystal Lakes,39.888311,-84.02305,2024/02/18 17:54:10+00,2024/02/18 19:09:45+00,2024/02/18 19:12:39+00,2024/02/18 20:25:50+00,2024/02/18 19:11:12+00,1988,12:54:10
-82.841928,41.447787,OH,Crystal Rock,41.447787,-82.841928,2024/02/18 17:57:50+00,2024/02/18 19:12:12+00,2024/02/18 19:15:51+00,2024/02/18 20:27:40+00,2024/02/18 19:14:02+00,1989,12:57:50
-83.374317,41.615995,OH,Curtice,41.615995,-83.374317,2024/02/18 17:57:10+00,2024/02/18 19:12:09+00,2024/02/18 19:14:43+00,2024/02/18 20:27:00+00,2024/02/18 19:13:26+00,1990,12:57:10
-83.84381,41.284596,OH,Custar,41.284596,-83.84381,2024/02/18 17:56:10+00,2024/02/18 19:11:02+00,2024/02/18 19:14:02+00,2024/02/18 20:26:30+00,2024/02/18 19:12:32+00,1991,12:56:10
-81.553008,41.182881,OH,Cuyahoga Falls,41.182881,-81.553008,2024/02/18 17:59:30+00,2024/02/18 19:14:04+00,2024/02/18 19:17:17+00,2024/02/18 20:29:00+00,2024/02/18 19:15:40+00,1992,12:59:30
-81.653713,41.436174,OH,Cuyahoga Heights,41.436174,-81.653713,2024/02/18 17:59:30+00,2024/02/18 19:13:46+00,2024/02/18 19:17:33+00,2024/02/18 20:29:00+00,2024/02/18 19:15:40+00,1993,12:59:30
-83.644068,41.241189,OH,Cygnet,41.241189,-83.644068,2024/02/18 17:56:30+00,2024/02/18 19:11:05+00,2024/02/18 19:14:27+00,2024/02/18 20:26:40+00,2024/02/18 19:12:46+00,1994,12:56:30
-81.703719,40.799562,OH,Dalton,40.799562,-81.703719,2024/02/18 17:58:50+00,2024/02/18 19:14:17+00,2024/02/18 19:16:04+00,2024/02/18 20:28:40+00,2024/02/18 19:15:10+00,1995,12:58:50
-82.260896,40.447056,OH,Danville,40.447056,-82.260896,2024/02/18 17:57:40+00,2024/02/18 19:13:44+00,2024/02/18 19:14:06+00,2024/02/18 20:28:00+00,2024/02/18 19:13:55+00,1996,12:57:40
-84.669028,39.497474,OH,Darrtown,39.497474,-84.669028,2024/02/18 17:52:40+00,2024/02/18 19:08:34+00,2024/02/18 19:11:16+00,2024/02/18 20:24:50+00,2024/02/18 19:09:55+00,1997,12:52:40
-84.199632,39.784743,OH,Dayton,39.784743,-84.199632,2024/02/18 17:53:50+00,2024/02/18 19:09:25+00,2024/02/18 19:12:16+00,2024/02/18 20:25:30+00,2024/02/18 19:10:50+00,1998,12:53:50
-84.365835,41.28099,OH,Defiance,41.28099,-84.365835,2024/02/18 17:55:30+00,2024/02/18 19:10:56+00,2024/02/18 19:12:34+00,2024/02/18 20:25:50+00,2024/02/18 19:11:45+00,1999,12:55:30
-83.916639,40.312677,OH,De Graff,40.312677,-83.916639,2024/02/18 17:54:50+00,2024/02/18 19:09:46+00,2024/02/18 19:13:34+00,2024/02/18 20:26:00+00,2024/02/18 19:11:40+00,2000,12:54:50
-82.763207,40.547945,OH,Hidden Lakes,40.547945,-82.763207,2024/02/18 17:56:50+00,2024/02/18 19:12:01+00,2024/02/18 19:15:03+00,2024/02/18 20:27:30+00,2024/02/18 19:13:32+00,2001,12:56:50
-81.469127,41.551783,OH,Highland Heights,41.551783,-81.469127,2024/02/18 18:00:00+00,2024/02/18 19:14:06+00,2024/02/18 19:17:54+00,2024/02/18 20:29:10+00,2024/02/18 19:16:00+00,2002,01:00:00
-81.519098,41.449692,OH,Highland Hills,41.449692,-81.519098,2024/02/18 17:59:50+00,2024/02/18 19:14:00+00,2024/02/18 19:17:43+00,2024/02/18 20:29:10+00,2024/02/18 19:15:52+00,2003,12:59:50
-83.157788,40.034719,OH,Hilliard,40.034719,-83.157788,2024/02/18 17:55:40+00,2024/02/18 19:12:03+00,2024/02/18 19:12:44+00,2024/02/18 20:26:50+00,2024/02/18 19:12:24+00,2004,12:55:40
-81.444012,40.829118,OH,Hills and Dales,40.829118,-81.444012,2024/02/18 17:59:10+00,2024/02/18 19:15:09+00,2024/02/18 19:15:32+00,2024/02/18 20:29:00+00,2024/02/18 19:15:20+00,2005,12:59:10
-80.740793,41.16263,OH,Hilltop,41.16263,-80.740793,2024/02/18 18:00:40+00,2024/02/18 19:16:14+00,2024/02/18 19:16:58+00,2024/02/18 20:29:50+00,2024/02/18 19:16:36+00,2006,01:00:40
-81.142868,41.311453,OH,Hiram,41.311453,-81.142868,2024/02/18 18:00:10+00,2024/02/18 19:14:48+00,2024/02/18 19:17:51+00,2024/02/18 20:29:30+00,2024/02/18 19:16:20+00,2007,01:00:10
-84.129246,41.249289,OH,Holgate,41.249289,-84.129246,2024/02/18 17:55:40+00,2024/02/18 19:10:48+00,2024/02/18 19:13:26+00,2024/02/18 20:26:10+00,2024/02/18 19:12:07+00,2008,12:55:40
-82.732829,41.095137,OH,Holiday Lakes,41.095137,-82.732829,2024/02/18 17:57:40+00,2024/02/18 19:12:00+00,2024/02/18 19:15:55+00,2024/02/18 20:27:40+00,2024/02/18 19:13:58+00,2009,12:57:40
-83.962006,39.853597,OH,Holiday Valley,39.853597,-83.962006,2024/02/18 17:54:10+00,2024/02/18 19:09:55+00,2024/02/18 19:12:34+00,2024/02/18 20:25:50+00,2024/02/18 19:11:14+00,2010,12:54:10
-83.708216,41.619253,OH,Holland,41.619253,-83.708216,2024/02/18 17:56:50+00,2024/02/18 19:12:13+00,2024/02/18 19:13:31+00,2024/02/18 20:26:40+00,2024/02/18 19:12:52+00,2011,12:56:50
-84.793009,39.998493,OH,Hollansburg,39.998493,-84.793009,2024/02/18 17:53:10+00,2024/02/18 19:08:11+00,2024/02/18 19:12:08+00,2024/02/18 20:25:00+00,2024/02/18 19:10:10+00,2012,12:53:10
-81.923345,40.628595,OH,Holmesville,40.628595,-81.923345,2024/02/18 17:58:20+00,2024/02/18 19:14:14+00,2024/02/18 19:14:58+00,2024/02/18 20:28:30+00,2024/02/18 19:14:36+00,2013,12:58:20
-84.76988,39.182157,OH,Hooven,39.182157,-84.76988,2024/02/18 17:52:10+00,2024/02/18 19:09:30+00,2024/02/18 19:09:40+00,2024/02/18 20:24:40+00,2024/02/18 19:09:35+00,2014,12:52:10
-82.327415,40.40932,OH,Howard,40.40932,-82.327415,2024/02/18 17:57:20+00,2024/02/18 19:13:50+00,2024/02/18 19:14:30+00,2024/02/18 20:28:00+00,2024/02/18 19:14:10+00,2015,12:57:20
-80.744378,41.248326,OH,Howland Center,41.248326,-80.744378,2024/02/18 18:00:40+00,2024/02/18 19:15:50+00,2024/02/18 19:17:45+00,2024/02/18 20:29:50+00,2024/02/18 19:16:48+00,2016,01:00:40
-83.78491,41.1904,OH,Hoytville,41.1904,-83.78491,2024/02/18 17:56:10+00,2024/02/18 19:10:52+00,2024/02/18 19:14:12+00,2024/02/18 20:26:30+00,2024/02/18 19:12:32+00,2017,12:56:10
-84.112893,39.858881,OH,Huber Heights,39.858881,-84.112893,2024/02/18 17:54:00+00,2024/02/18 19:09:34+00,2024/02/18 19:12:32+00,2024/02/18 20:25:40+00,2024/02/18 19:11:03+00,2018,12:54:00
-81.441611,41.239213,OH,Hudson,41.239213,-81.441611,2024/02/18 17:59:40+00,2024/02/18 19:14:15+00,2024/02/18 19:17:29+00,2024/02/18 20:29:10+00,2024/02/18 19:15:52+00,2019,12:59:40
-81.216874,40.950578,OH,Marlboro,40.950578,-81.216874,2024/02/18 17:59:40+00,2024/02/18 19:15:25+00,2024/02/18 19:16:12+00,2024/02/18 20:29:20+00,2024/02/18 19:15:48+00,2020,12:59:40
-79.746508,41.907013,PA,Elgin,41.907013,-79.746508,2024/02/18 18:03:00+00,2024/02/18 19:17:05+00,2024/02/18 19:20:04+00,2024/02/18 20:31:10+00,2024/02/18 19:18:34+00,2021,01:03:00
-84.285142,39.493981,OH,Hunter,39.493981,-84.285142,2024/02/18 17:53:20+00,2024/02/18 19:09:49+00,2024/02/18 19:11:01+00,2024/02/18 20:25:20+00,2024/02/18 19:10:25+00,2022,12:53:20
-81.412764,41.484373,OH,Hunting Valley,41.484373,-81.412764,2024/02/18 18:00:00+00,2024/02/18 19:14:11+00,2024/02/18 19:17:52+00,2024/02/18 20:29:10+00,2024/02/18 19:16:02+00,2023,01:00:00
-83.804507,40.442307,OH,Huntsville,40.442307,-83.804507,2024/02/18 17:55:10+00,2024/02/18 19:09:59+00,2024/02/18 19:13:52+00,2024/02/18 20:26:10+00,2024/02/18 19:11:56+00,2024,12:55:10
-82.562569,41.397631,OH,Huron,41.397631,-82.562569,2024/02/18 17:58:20+00,2024/02/18 19:12:28+00,2024/02/18 19:16:19+00,2024/02/18 20:28:00+00,2024/02/18 19:14:24+00,2025,12:58:20
-82.833402,40.682269,OH,Iberia,40.682269,-82.833402,2024/02/18 17:57:00+00,2024/02/18 19:11:46+00,2024/02/18 19:15:15+00,2024/02/18 20:27:30+00,2024/02/18 19:13:30+00,2026,12:57:00
-81.63329,41.380013,OH,Independence,41.380013,-81.63329,2024/02/18 17:59:30+00,2024/02/18 19:13:48+00,2024/02/18 19:17:30+00,2024/02/18 20:29:00+00,2024/02/18 19:15:39+00,2027,12:59:30
-84.553332,39.937737,OH,Ithaca,39.937737,-84.553332,2024/02/18 17:53:20+00,2024/02/18 19:08:34+00,2024/02/18 19:12:20+00,2024/02/18 20:25:10+00,2024/02/18 19:10:27+00,2028,12:53:20
-84.503315,39.538385,OH,Jacksonburg,39.538385,-84.503315,2024/02/18 17:53:00+00,2024/02/18 19:08:56+00,2024/02/18 19:11:26+00,2024/02/18 20:25:10+00,2024/02/18 19:10:11+00,2029,12:53:00
-84.040801,40.439024,OH,Jackson Center,40.439024,-84.040801,2024/02/18 17:54:50+00,2024/02/18 19:09:38+00,2024/02/18 19:13:36+00,2024/02/18 20:26:00+00,2024/02/18 19:11:37+00,2030,12:54:50
-81.50372,41.367268,OH,Oakwood,41.367268,-81.50372,2024/02/18 17:59:50+00,2024/02/18 19:14:03+00,2024/02/18 19:17:38+00,2024/02/18 20:29:10+00,2024/02/18 19:15:50+00,2031,12:59:50
-80.768782,41.738411,OH,Jefferson,41.738411,-80.768782,2024/02/18 18:01:20+00,2024/02/18 19:15:15+00,2024/02/18 19:18:53+00,2024/02/18 20:30:00+00,2024/02/18 19:17:04+00,2032,01:01:20
-83.72705,40.899536,OH,Jenera,40.899536,-83.72705,2024/02/18 17:55:50+00,2024/02/18 19:10:29+00,2024/02/18 19:14:19+00,2024/02/18 20:26:30+00,2024/02/18 19:12:24+00,2033,12:55:50
-82.196205,40.803801,OH,Jeromesville,40.803801,-82.196205,2024/02/18 17:58:00+00,2024/02/18 19:13:02+00,2024/02/18 19:15:59+00,2024/02/18 20:28:10+00,2024/02/18 19:14:30+00,2034,12:58:00
-83.602309,41.253686,OH,Jerry City,41.253686,-83.602309,2024/02/18 17:56:30+00,2024/02/18 19:11:09+00,2024/02/18 19:14:32+00,2024/02/18 20:26:40+00,2024/02/18 19:12:50+00,2035,12:56:30
-84.194168,40.986229,OH,Kalida,40.986229,-84.194168,2024/02/18 17:55:20+00,2024/02/18 19:10:08+00,2024/02/18 19:13:29+00,2024/02/18 20:26:00+00,2024/02/18 19:11:48+00,2036,12:55:20
-83.283916,41.24515,OH,Kansas,41.24515,-83.283916,2024/02/18 17:57:00+00,2024/02/18 19:11:27+00,2024/02/18 19:15:06+00,2024/02/18 20:27:00+00,2024/02/18 19:13:16+00,2037,12:57:00
-82.706506,41.602607,OH,Kelleys Island,41.602607,-82.706506,2024/02/18 17:58:10+00,2024/02/18 19:12:35+00,2024/02/18 19:16:04+00,2024/02/18 20:27:50+00,2024/02/18 19:14:20+00,2038,12:58:10
-81.361965,41.147561,OH,Kent,41.147561,-81.361965,2024/02/18 17:59:40+00,2024/02/18 19:14:30+00,2024/02/18 19:17:17+00,2024/02/18 20:29:10+00,2024/02/18 19:15:54+00,2039,12:59:40
-83.609951,40.644541,OH,Kenton,40.644541,-83.609951,2024/02/18 17:55:40+00,2024/02/18 19:10:25+00,2024/02/18 19:14:21+00,2024/02/18 20:26:30+00,2024/02/18 19:12:23+00,2040,12:55:40
-84.150437,39.695991,OH,Kettering,39.695991,-84.150437,2024/02/18 17:53:50+00,2024/02/18 19:09:38+00,2024/02/18 19:12:02+00,2024/02/18 20:25:30+00,2024/02/18 19:10:50+00,2041,12:53:50
-84.254913,40.435316,OH,Kettlersville,40.435316,-84.254913,2024/02/18 17:54:30+00,2024/02/18 19:09:19+00,2024/02/18 19:13:19+00,2024/02/18 20:25:40+00,2024/02/18 19:11:19+00,2042,12:54:30
-83.074864,40.286476,OH,Delaware,40.286476,-83.074864,2024/02/18 17:56:10+00,2024/02/18 19:11:33+00,2024/02/18 19:14:10+00,2024/02/18 20:27:00+00,2024/02/18 19:12:52+00,2043,12:56:10
-81.749477,40.746444,OH,Kidron,40.746444,-81.749477,2024/02/18 17:58:40+00,2024/02/18 19:14:20+00,2024/02/18 19:15:49+00,2024/02/18 20:28:40+00,2024/02/18 19:15:04+00,2044,12:58:40
-82.959238,40.332304,OH,Kilbourne,40.332304,-82.959238,2024/02/18 17:56:20+00,2024/02/18 19:11:46+00,2024/02/18 19:14:20+00,2024/02/18 20:27:10+00,2024/02/18 19:13:03+00,2045,12:56:20
-80.674965,41.882032,OH,Kingsville,41.882032,-80.674965,2024/02/18 18:01:30+00,2024/02/18 19:15:24+00,2024/02/18 19:19:09+00,2024/02/18 20:30:10+00,2024/02/18 19:17:16+00,2046,01:01:30
-80.584006,41.452727,OH,Kinsman Center,41.452727,-80.584006,2024/02/18 18:01:10+00,2024/02/18 19:15:50+00,2024/02/18 19:18:27+00,2024/02/18 20:30:10+00,2024/02/18 19:17:08+00,2047,01:01:10
-82.304322,41.266634,OH,Kipton,41.266634,-82.304322,2024/02/18 17:58:30+00,2024/02/18 19:12:43+00,2024/02/18 19:16:37+00,2024/02/18 20:28:10+00,2024/02/18 19:14:40+00,2048,12:58:30
-83.419408,40.813493,OH,Kirby,40.813493,-83.419408,2024/02/18 17:56:10+00,2024/02/18 19:10:49+00,2024/02/18 19:14:46+00,2024/02/18 20:26:50+00,2024/02/18 19:12:48+00,2049,12:56:10
-81.339383,41.596423,OH,Kirtland,41.596423,-81.339383,2024/02/18 18:00:20+00,2024/02/18 19:14:18+00,2024/02/18 19:18:05+00,2024/02/18 20:29:20+00,2024/02/18 19:16:12+00,2050,01:00:20
-81.326393,41.637971,OH,Kirtland Hills,41.637971,-81.326393,2024/02/18 18:00:20+00,2024/02/18 19:14:20+00,2024/02/18 19:18:09+00,2024/02/18 20:29:20+00,2024/02/18 19:16:14+00,2051,01:00:20
-83.949922,40.758911,OH,Lafayette,40.758911,-83.949922,2024/02/18 17:55:20+00,2024/02/18 19:10:03+00,2024/02/18 19:13:56+00,2024/02/18 20:26:10+00,2024/02/18 19:12:00+00,2052,12:55:20
-83.405527,39.940787,OH,Lafayette,39.940787,-83.405527,2024/02/18 17:55:10+00,2024/02/18 19:11:27+00,2024/02/18 19:12:41+00,2024/02/18 20:26:30+00,2024/02/18 19:12:04+00,2053,12:55:10
-82.113544,41.240398,OH,LaGrange,41.240398,-82.113544,2024/02/18 17:58:40+00,2024/02/18 19:13:00+00,2024/02/18 19:16:48+00,2024/02/18 20:28:20+00,2024/02/18 19:14:54+00,2054,12:58:40
-83.219593,39.962225,OH,Lake Darby,39.962225,-83.219593,2024/02/18 17:55:30+00,2024/02/18 19:12:20+00,2024/02/18 19:12:40+00,2024/02/18 20:26:50+00,2024/02/18 19:12:30+00,2055,12:55:30
-84.688825,39.687035,OH,Lake Lakengren,39.687035,-84.688825,2024/02/18 17:52:50+00,2024/02/18 19:08:23+00,2024/02/18 19:11:46+00,2024/02/18 20:24:50+00,2024/02/18 19:10:04+00,2056,12:52:50
-81.45452,41.659504,OH,Lakeline,41.659504,-81.45452,2024/02/18 18:00:10+00,2024/02/18 19:14:10+00,2024/02/18 19:18:02+00,2024/02/18 20:29:10+00,2024/02/18 19:16:06+00,2057,01:00:10
-80.975811,41.093977,OH,Lake Milton,41.093977,-80.975811,2024/02/18 18:00:20+00,2024/02/18 19:15:40+00,2024/02/18 19:17:06+00,2024/02/18 20:29:40+00,2024/02/18 19:16:23+00,2058,01:00:20
-81.423439,41.022654,OH,Lakemore,41.022654,-81.423439,2024/02/18 17:59:30+00,2024/02/18 19:14:31+00,2024/02/18 19:16:54+00,2024/02/18 20:29:10+00,2024/02/18 19:15:42+00,2059,12:59:30
-82.753395,41.5409,OH,Lakeside,41.5409,-82.753395,2024/02/18 17:58:10+00,2024/02/18 19:12:27+00,2024/02/18 19:16:00+00,2024/02/18 20:27:40+00,2024/02/18 19:14:14+00,2060,12:58:10
-83.930651,40.487708,OH,Lakeview,40.487708,-83.930651,2024/02/18 17:55:10+00,2024/02/18 19:09:50+00,2024/02/18 19:13:47+00,2024/02/18 20:26:10+00,2024/02/18 19:11:48+00,2061,12:55:10
-81.801143,41.483258,OH,Lakewood,41.483258,-81.801143,2024/02/18 17:59:20+00,2024/02/18 19:13:34+00,2024/02/18 19:17:27+00,2024/02/18 20:28:50+00,2024/02/18 19:15:30+00,2062,12:59:20
-83.382124,40.578102,OH,La Rue,40.578102,-83.382124,2024/02/18 17:56:00+00,2024/02/18 19:10:45+00,2024/02/18 19:14:31+00,2024/02/18 20:26:50+00,2024/02/18 19:12:38+00,2063,12:56:00
-84.583174,41.087874,OH,Latty,41.087874,-84.583174,2024/02/18 17:54:50+00,2024/02/18 19:10:12+00,2024/02/18 19:12:31+00,2024/02/18 20:25:30+00,2024/02/18 19:11:22+00,2064,12:54:50
-84.408449,39.995085,OH,Laura,39.995085,-84.408449,2024/02/18 17:53:50+00,2024/02/18 19:08:51+00,2024/02/18 19:12:34+00,2024/02/18 20:25:20+00,2024/02/18 19:10:42+00,2065,12:53:50
-83.876466,39.984337,OH,Lawrenceville,39.984337,-83.876466,2024/02/18 17:54:30+00,2024/02/18 19:10:00+00,2024/02/18 19:12:59+00,2024/02/18 20:26:00+00,2024/02/18 19:11:30+00,2066,12:54:30
-80.877466,41.246931,OH,Leavittsburg,41.246931,-80.877466,2024/02/18 18:00:30+00,2024/02/18 19:15:28+00,2024/02/18 19:17:45+00,2024/02/18 20:29:50+00,2024/02/18 19:16:36+00,2067,01:00:30
-83.967628,41.113092,OH,Leipsic,41.113092,-83.967628,2024/02/18 17:55:50+00,2024/02/18 19:10:34+00,2024/02/18 19:13:52+00,2024/02/18 20:26:20+00,2024/02/18 19:12:13+00,2068,12:55:50
-84.543464,39.850644,OH,Lewisburg,39.850644,-84.543464,2024/02/18 17:53:20+00,2024/02/18 19:08:37+00,2024/02/18 19:12:12+00,2024/02/18 20:25:10+00,2024/02/18 19:10:24+00,2069,12:53:20
-83.884627,40.423752,OH,Lewistown,40.423752,-83.884627,2024/02/18 17:55:00+00,2024/02/18 19:09:51+00,2024/02/18 19:13:45+00,2024/02/18 20:26:10+00,2024/02/18 19:11:48+00,2070,12:55:00
-82.578172,40.679554,OH,Lexington,40.679554,-82.578172,2024/02/18 17:57:20+00,2024/02/18 19:12:18+00,2024/02/18 19:15:29+00,2024/02/18 20:27:40+00,2024/02/18 19:13:54+00,2071,12:57:20
